Gene,Amacrine_spec,Bipolar_spec,Cone_spec,Cornea_spec,Horizontal_spec,Muller Glia_spec,RGC_spec,Rod_spec,RPE_spec,Microglia_spec
CR354372.1,0.95645289,0.95645289,0.95645289,0.95645289,0.95645289,0.95645289,0.961972285,0.95645289,0.95645289,0.95645289
tnni4a,0.997530864,0.997530864,0.997530864,0.997530864,0.997530864,0.998685508,0.997530864,0.997530864,0.997530864,0.997530864
cald1a,0.5943775099999999,0.5943775099999999,0.5943775099999999,0.90617284,0.5943775099999999,0.5943775099999999,0.5943775099999999,0.5943775099999999,0.5943775099999999,0.5943775099999999
tnnt2e,0.994645248,0.994645248,0.994645248,0.999208234,0.994645248,0.994645248,0.994645248,0.994645248,0.994645248,0.994645248
BX649411.2,0.95508982,0.95508982,0.95508982,0.95508982,0.95508982,0.95508982,0.95508982,0.95508982,0.977653631,0.95508982
BX649411.1,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.941176471,0.979041916
lta4h,0.617647059,0.617647059,0.617647059,0.617647059,0.617647059,0.617647059,0.617647059,0.617647059,0.617647059,0.961077844
elk3,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.882352941,0.927710843
cdk17,0.906671048,0.906671048,0.927949327,0.906671048,0.906671048,0.906671048,0.906671048,0.906671048,0.906671048,0.906671048
phyh,0.7904191620000001,0.7904191620000001,0.7904191620000001,0.7904191620000001,0.7904191620000001,0.7904191620000001,0.7904191620000001,0.7904191620000001,0.795676998,0.7904191620000001
ucmaa,0.978580991,0.978580991,0.978580991,0.994117647,0.978580991,0.978580991,0.978580991,0.978580991,0.978580991,0.978580991
mcm10,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994645248
nudt5,0.80239521,0.80239521,0.80239521,0.80239521,0.80239521,0.80239521,0.80239521,0.80239521,0.841176471,0.80239521
cdc123,0.890718563,0.890718563,0.890718563,0.890718563,0.890718563,0.890718563,0.890718563,0.890718563,0.911764706,0.890718563
camk1da,0.6529740390000001,0.6529740390000001,0.955661124,0.6529740390000001,0.6529740390000001,0.6529740390000001,0.6529740390000001,0.6529740390000001,0.6529740390000001,0.6529740390000001
ccdc3a,0.826337449,0.826337449,0.826337449,0.826337449,0.826337449,0.984226093,0.826337449,0.826337449,0.826337449,0.826337449
optn,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.729041916
si:ch211-240l19.8,0.989520958,0.989520958,0.989520958,0.989520958,0.989520958,0.989520958,0.989520958,0.989520958,0.997322624,0.989520958
si:ch211-240l19.7,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.995983936,0.98502994
si:ch211-240l19.6,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.989290495,0.976047904
si:ch211-240l19.5,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.990629183,0.973053892
wnk1b,0.45958083800000005,0.45958083800000005,0.45958083800000005,0.45958083800000005,0.45958083800000005,0.45958083800000005,0.45958083800000005,0.45958083800000005,0.645247657,0.45958083800000005
CU695020.1,0.999865736,1.0,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736
ninj2,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.997322624,0.98502994
ERC1,0.913173653,0.842732839,0.842732839,0.842732839,0.842732839,0.842732839,0.842732839,0.842732839,0.842732839,0.842732839
erc1b,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.999671377,0.997722096,0.997722096
wnt5b,0.911646586,0.911646586,0.911646586,0.989520958,0.911646586,0.911646586,0.911646586,0.911646586,0.911646586,0.911646586
fbxl14b,0.916864608,0.892039961,0.892039961,0.892039961,0.892039961,0.892039961,0.892039961,0.892039961,0.892039961,0.892039961
adipor2,0.388235294,0.388235294,0.388235294,0.388235294,0.388235294,0.388235294,0.388235294,0.388235294,0.388235294,0.564371257
ttll12,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.979041916,0.988235294,0.979041916
pnpla3,0.946107784,0.946107784,0.946107784,0.946107784,0.946107784,0.946107784,0.946107784,0.946107784,0.976470588,0.946107784
sult4a1,0.530482977,0.530482977,0.530482977,0.530482977,0.530482977,0.530482977,0.743796326,0.530482977,0.530482977,0.530482977
mpped1,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.998066387,0.996041172,0.996041172,0.996041172
scube1,0.970548862,0.959716403,0.959716403,0.959716403,0.959716403,0.959716403,0.959716403,0.959716403,0.959716403,0.959716403
samm50l,0.877245509,0.877245509,0.877245509,0.877245509,0.877245509,0.877245509,0.877245509,0.877245509,0.922406968,0.877245509
aldh1l2,0.951440329,0.951440329,0.951440329,0.951440329,0.951440329,0.9588281869999999,0.951440329,0.951440329,0.951440329,0.951440329
si:dkey-48p11.3,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.971556886
slc41a2b,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.986526946
chst11,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.988915281,0.989520958,0.988915281,0.988915281,0.988915281
nfyba,0.8566904200000001,0.8566904200000001,0.8566904200000001,0.8566904200000001,0.8566904200000001,0.8566904200000001,0.876470588,0.8566904200000001,0.8566904200000001,0.8566904200000001
hcfc2,0.994238683,0.993876893,0.993876893,0.993876893,0.993876893,0.993876893,0.993876893,0.993876893,0.993876893,0.993876893
avpr1ab,0.934404284,0.934404284,0.934404284,0.993232356,0.934404284,0.934404284,0.934404284,0.934404284,0.934404284,0.934404284
srgap1b,0.887569279,0.887569279,0.887569279,0.887569279,0.887569279,0.887569279,0.962939091,0.887569279,0.887569279,0.887569279
C4H12orf66,0.973871734,0.973871734,0.973871734,0.973871734,0.973871734,0.973871734,0.976470588,0.973871734,0.973871734,0.973871734
ipo8,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.96257485,0.964705882,0.96257485
tmtc1,0.862115127,0.862115127,0.862115127,0.927702925,0.862115127,0.862115127,0.862115127,0.862115127,0.862115127,0.862115127
zgc:55888,0.991769547,0.991769547,0.991769547,0.991769547,0.991769547,0.996041172,0.991769547,0.991769547,0.991769547,0.991769547
lmf2b,0.930041152,0.930041152,0.930041152,0.930041152,0.930041152,0.952941176,0.930041152,0.930041152,0.930041152,0.930041152
kitlgb,0.992592593,0.992592593,0.992592593,0.992592593,0.992592593,0.995983936,0.992592593,0.992592593,0.992592593,0.992592593
si:ch73-139j3.4,0.999208234,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194,0.999033194
lsm8,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.705882353,0.761976048
shank3b,0.985274431,0.981308411,0.981308411,0.981308411,0.981308411,0.981308411,0.981308411,0.981308411,0.981308411,0.981308411
cdnf,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.999671377,0.998416469,0.998416469,0.998416469
hspa14,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.953592814
dclre1c,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.967065868,0.988235294,0.967065868
meig1,0.798554058,0.798554058,0.922551253,0.798554058,0.798554058,0.798554058,0.798554058,0.798554058,0.798554058,0.798554058
tmem243b,0.6556886230000001,0.6556886230000001,0.6556886230000001,0.6556886230000001,0.6556886230000001,0.6556886230000001,0.6556886230000001,0.6556886230000001,0.916864608,0.6556886230000001
BX901962.2,0.962787015,0.962787015,0.962787015,0.962787015,0.962787015,0.962787015,0.983242024,0.962787015,0.962787015,0.962787015
BX901962.3,0.992082344,0.992082344,0.992082344,0.992082344,0.992082344,0.992082344,0.996777312,0.992082344,0.992082344,0.992082344
dmtf1,0.967537609,0.967537609,0.967537609,0.967537609,0.967537609,0.967537609,0.976131687,0.967537609,0.967537609,0.967537609
ELAPOR2,0.745051465,0.745051465,0.745051465,0.745051465,0.745051465,0.745051465,0.796326136,0.745051465,0.745051465,0.745051465
tspan9b,0.883950617,0.883950617,0.883950617,0.883950617,0.883950617,0.917001339,0.883950617,0.883950617,0.883950617,0.883950617
mical3b,0.788235294,0.788235294,0.788235294,0.788235294,0.788235294,0.788235294,0.788235294,0.788235294,0.788235294,0.959907986
svopl,0.999798604,1.0,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604,0.999798604
si:dkeyp-27e10.3,0.884402217,0.884402217,0.884402217,0.884402217,0.884402217,0.884402217,0.94231389,0.884402217,0.884402217,0.884402217
parp12b,0.927157561,0.927157561,0.927157561,0.927157561,0.927157561,0.927157561,0.938446665,0.927157561,0.927157561,0.927157561
ttc41,0.997322624,0.997322624,0.997322624,0.999671377,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624
hsp90b1,0.664705882,0.664705882,0.664705882,0.664705882,0.664705882,0.664705882,0.664705882,0.664705882,0.664705882,0.8717339669999999
glt8d2,0.975903614,0.975903614,0.975903614,0.998416469,0.975903614,0.975903614,0.975903614,0.975903614,0.975903614,0.975903614
fbxo18,0.962787015,0.962787015,0.962787015,0.962787015,0.962787015,0.962787015,0.966532798,0.962787015,0.962787015,0.962787015
adm2a,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.99251497
si:dkey-22l11.6,0.995983936,0.995983936,0.995983936,0.996041172,0.995983936,0.995983936,0.995983936,0.995983936,0.995983936,0.995983936
sbf1,0.782352941,0.782352941,0.782352941,0.782352941,0.782352941,0.782352941,0.782352941,0.782352941,0.782352941,0.7846397469999999
naf1,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.958823529,0.966745843
ccdc136b,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.8669833730000001,0.951035163,0.8669833730000001,0.8669833730000001,0.8669833730000001
flncb,0.974564926,0.974564926,0.974564926,0.984910277,0.974564926,0.974564926,0.974564926,0.974564926,0.974564926,0.974564926
kcnd2,0.8717339669999999,0.8717339669999999,0.8717339669999999,0.8717339669999999,0.8717339669999999,0.8717339669999999,0.919110538,0.8717339669999999,0.8717339669999999,0.8717339669999999
tspan12,0.991967871,0.991967871,0.991967871,0.992592593,0.991967871,0.991967871,0.991967871,0.991967871,0.991967871,0.991967871
ing3,0.795180723,0.795180723,0.795180723,0.858823529,0.795180723,0.795180723,0.795180723,0.795180723,0.795180723,0.795180723
cped1,0.919678715,0.919678715,0.919678715,0.998502994,0.919678715,0.919678715,0.919678715,0.919678715,0.919678715,0.919678715
wnt16,0.969210174,0.969210174,0.969210174,0.995508982,0.969210174,0.969210174,0.969210174,0.969210174,0.969210174,0.969210174
stab2,0.961178046,0.961178046,0.961178046,0.970588235,0.961178046,0.961178046,0.961178046,0.961178046,0.961178046,0.961178046
CR383662.8,0.998661312,0.998661312,0.998661312,0.999677731,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312,0.998661312
CR383662.6,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.999462943,0.998416469,0.998416469,0.998416469
CR383662.7,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
CR383662.3,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.999208234
CR383662.1,0.999176955,0.999176955,0.999176955,0.999176955,0.999176955,0.999671377,0.999176955,0.999176955,0.999176955,0.999176955
CR383662.5,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.998353909,0.997722096,0.997722096
ppfibp1a,0.8016460910000001,0.8016460910000001,0.8016460910000001,0.8016460910000001,0.8016460910000001,0.905688623,0.8016460910000001,0.8016460910000001,0.8016460910000001,0.8016460910000001
CR383662.4,0.999865736,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
syt10,0.977038797,0.917821463,0.917821463,0.917821463,0.917821463,0.917821463,0.917821463,0.917821463,0.917821463,0.917821463
si:ch211-161n3.5,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.973053892,0.998661312,0.973053892
si:ch211-161n3.4,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.998661312,0.988023952
si:ch211-161n3.3,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.956586826,0.997322624,0.956586826
tmtc2a,0.736526946,0.736526946,0.736526946,0.736526946,0.736526946,0.736526946,0.736526946,0.736526946,0.966745843,0.736526946
mettl25,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.98405467
ccdc59,0.927710843,0.927710843,0.927710843,0.929532858,0.927710843,0.927710843,0.927710843,0.927710843,0.927710843,0.927710843
si:dkey-21h14.8,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.99742185,0.996041172,0.996041172,0.996041172
si:dkey-21h14.15,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
si:dkey-21h14.3,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999355462,0.999208234,0.999208234,0.999208234
si:dkey-21h14.12.1,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,1.0,0.998502994
si:dkey-21h14.12.2,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997530864,0.997005988
si:dkey-21h14.9,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.999671377,0.998502994
cracr2ab,0.6032934130000001,0.6032934130000001,0.6032934130000001,0.6032934130000001,0.6032934130000001,0.6032934130000001,0.6032934130000001,0.6032934130000001,0.993166287,0.6032934130000001
prmt8b,0.950617284,0.950617284,0.950617284,0.950617284,0.950617284,0.968329375,0.950617284,0.950617284,0.950617284,0.950617284
tspan11,0.902880658,0.902880658,0.902880658,0.902880658,0.902880658,0.97754491,0.902880658,0.902880658,0.902880658,0.902880658
BX784029.3,0.99959217,0.99959217,0.99959217,0.99959217,1.0,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
BX649349.1,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.998502994,0.995444191,0.995444191
sema3aa,0.6941272430000001,0.6941272430000001,0.6941272430000001,0.6941272430000001,0.898259705,0.6941272430000001,0.6941272430000001,0.6941272430000001,0.6941272430000001,0.6941272430000001
pcloa,0.30496220799999996,0.30496220799999996,0.36975455300000004,0.30496220799999996,0.30496220799999996,0.30496220799999996,0.30496220799999996,0.30496220799999996,0.30496220799999996,0.30496220799999996
pimr173,1.0,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731,0.999677731
ankrd16,0.97754491,0.97754491,0.97754491,0.97754491,0.97754491,0.97754491,0.97754491,0.97754491,0.982597055,0.97754491
gdi2,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.35294117599999997,0.416167665
asb13a.1,0.935628743,0.935628743,0.935628743,0.935628743,0.935628743,0.935628743,0.935628743,0.935628743,0.977038797,0.935628743
asb13a.2,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.99251497,0.990498812,0.990498812,0.990498812
net1,0.550163132,0.550163132,0.550163132,0.550163132,0.694779116,0.550163132,0.550163132,0.550163132,0.550163132,0.550163132
ENSDARG00000081841,0.9999329,1.0,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329,0.9999329
BX465862.4,0.93038822,0.93038822,0.93038822,0.937125749,0.93038822,0.93038822,0.93038822,0.93038822,0.93038822,0.93038822
mkln1,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.905882353,0.901197605
podxl,0.974564926,0.974564926,0.974564926,0.994011976,0.974564926,0.974564926,0.974564926,0.974564926,0.974564926,0.974564926
BX465862.3,0.997530864,0.997530864,0.997530864,0.997530864,0.997530864,0.998356885,0.997530864,0.997530864,0.997530864,0.997530864
BX465862.2,0.995249406,0.995249406,0.995249406,0.995249406,0.995249406,0.995249406,0.997099581,0.995249406,0.995249406,0.995249406
BX899181.1,0.997322624,0.997322624,0.997322624,0.997744119,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624,0.997322624
BX649350.2,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.998416469
cyb5r3,0.830838323,0.830838323,0.830838323,0.830838323,0.830838323,0.830838323,0.830838323,0.830838323,0.9235294119999999,0.830838323
btbd11a,0.85114806,0.85114806,0.85114806,0.85114806,0.85114806,0.85114806,0.911698356,0.85114806,0.85114806,0.85114806
BX005210.1,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.995444191,0.997744119,0.995444191,0.995444191
cry1a,0.452889945,0.452889945,0.452889945,0.452889945,0.452889945,0.452889945,0.48931975000000005,0.452889945,0.452889945,0.452889945
tnnt2c,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.997322624
si:dkey-222f8.3,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.5647058819999999,0.872754491
braf,0.922406968,0.922406968,0.922406968,0.922406968,0.922406968,0.922406968,0.940774487,0.922406968,0.922406968,0.922406968
mrps33,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.7117647060000001,0.790667105
tmem178b,0.5637371339999999,0.5637371339999999,0.5637371339999999,0.5637371339999999,0.5637371339999999,0.5637371339999999,0.6019980659999999,0.5637371339999999,0.5637371339999999,0.5637371339999999
CR792454.1,0.99906015,0.999208234,0.99906015,0.99906015,0.99906015,0.99906015,0.99906015,0.99906015,0.99906015,0.99906015
